EmployeeID,Department,Role,Age,TenureYears,AnnualSalary,OverTime,MonthsSincePromotion,SatisfactionScore,WorkLifeBalance,PerformanceRating,Status,OT_risk,Satisfaction_risk,Promotion_risk,Pay_risk,WLB_risk,Tenure_risk,RiskScore,RiskBand
EMP00688,Customer Support,Support Associate,52,3.6,522000.0,Yes,51,3.4,2.0,3.4,Active,1.0,0.4,0.85,0.75,0.75,0.55,74.0,High
EMP00438,Operations,Process Lead,56,2.0,706000.0,No,37,2.7,3.6,2.8,Active,0.0,0.575,0.6166666666666667,0.5048309178743962,0.35,0.75,39.4,Low
EMP00807,Finance,Finance Manager,37,2.9,889000.0,No,11,3.1,4.3,3.3,Active,0.0,0.475,0.18333333333333332,0.47187500000000004,0.17500000000000004,0.6375,26.9,Low
EMP00877,Engineering,Software Engineer,31,0.7,923000.0,Yes,12,4.8,4.4,4.4,Active,1.0,0.050000000000000044,0.2,0.9523809523809523,0.1499999999999999,0.9125,53.0,Medium
EMP00342,Customer Support,Support Associate,33,0.4,545000.0,No,13,3.0,1.8,4.0,Active,0.0,0.5,0.21666666666666667,0.6288659793814433,0.8,0.95,39.6,Low
EMP00003,Customer Support,Support Manager,53,1.5,518000.0,Yes,10,3.4,3.7,3.2,Active,1.0,0.4,0.16666666666666666,0.7731958762886598,0.32499999999999996,0.8125,59.9,Medium
EMP00230,Sales,Sales Executive,50,11.5,1003000.0,Yes,15,3.7,5.0,3.0,Active,1.0,0.32499999999999996,0.25,0.03308823529411764,0.0,0.0,40.3,Low
EMP00740,Engineering,Senior Engineer,32,2.9,1075000.0,No,20,4.2,3.3,3.7,Active,0.0,0.19999999999999996,0.3333333333333333,0.6385281385281385,0.42500000000000004,0.6375,28.0,Low
EMP00683,Sales,Sales Executive,42,10.3,945000.0,Yes,8,2.4,2.7,2.9,Active,1.0,0.65,0.13333333333333333,0.08088235294117652,0.575,0.0,53.8,Medium
EMP00077,Engineering,Senior Engineer,45,6.1,1324000.0,No,53,2.7,1.9,2.1,Active,0.0,0.575,0.8833333333333333,0.17965367965367962,0.775,0.23750000000000004,41.2,Low
EMP01126,Operations,Ops Analyst,36,4.6,711000.0,No,25,3.0,3.1,3.7,Resigned,0.0,0.5,0.4166666666666667,0.48550724637681164,0.475,0.42500000000000004,33.7,Low
EMP00372,Engineering,Software Engineer,29,3.0,1028000.0,No,52,2.2,2.5,3.4,Active,0.0,0.7,0.8666666666666667,0.8008658008658008,0.625,0.625,53.1,Medium
EMP00181,Customer Support,Support Lead,41,11.6,779000.0,No,60,3.1,1.5,2.0,Active,0.0,0.475,1.0,0.020618556701030966,0.875,0.0,38.2,Low
EMP00745,Operations,Process Lead,43,1.1,719000.0,No,27,3.1,3.0,2.6,Active,0.0,0.475,0.45,0.45169082125603865,0.5,0.8625,36.1,Low
EMP00578,Operations,Process Lead,27,3.7,676000.0,Yes,27,3.8,2.2,3.1,Active,1.0,0.30000000000000004,0.45,0.6473429951690821,0.7,0.5375,63.1,Medium
EMP00770,Finance,Accountant,44,3.3,780000.0,No,42,2.4,4.9,3.5,Active,0.0,0.65,0.7,0.81875,0.02499999999999991,0.5875,42.1,Low
EMP00795,Sales,Sales Manager,30,3.5,839000.0,No,26,3.8,4.4,3.5,Active,0.0,0.30000000000000004,0.43333333333333335,0.3125,0.1499999999999999,0.5625,23.7,Low
EMP01172,Finance,Finance Manager,43,5.1,1093000.0,Yes,32,5.0,3.6,3.0,Active,1.0,0.0,0.5333333333333333,0.08750000000000002,0.35,0.36250000000000004,44.1,Low
EMP01035,Engineering,Software Engineer,29,2.8,1029000.0,No,34,3.5,2.1,3.8,Active,0.0,0.375,0.5666666666666667,0.7965367965367965,0.725,0.65,41.8,Low
EMP00870,Sales,Sales Manager,38,3.9,793000.0,No,50,3.3,3.5,3.6,Active,0.0,0.42500000000000004,0.8333333333333334,0.44852941176470584,0.375,0.5125,37.4,Low
EMP00590,Sales,Account Manager,36,2.3,660000.0,No,19,4.2,4.3,3.0,Active,0.0,0.19999999999999996,0.31666666666666665,0.875,0.17500000000000004,0.7125,28.5,Low
EMP01045,Sales,Sales Manager,38,3.8,717000.0,No,28,3.8,3.8,3.3,Active,0.0,0.30000000000000004,0.4666666666666667,0.7022058823529411,0.30000000000000004,0.525,31.2,Low
EMP00854,Customer Support,Support Lead,44,5.9,578000.0,No,50,2.7,1.6,4.1,Resigned,0.0,0.575,0.8333333333333334,0.47164948453608246,0.85,0.26249999999999996,45.5,Medium
EMP01028,Engineering,Engineering Manager,31,2.6,1127000.0,No,59,4.2,3.4,4.1,Active,0.0,0.19999999999999996,0.9833333333333333,0.5108225108225108,0.4,0.675,36.5,Low
EMP00931,Engineering,Senior Engineer,35,7.3,1364000.0,Yes,33,4.0,2.1,1.9,Active,1.0,0.25,0.55,0.11688311688311692,0.725,0.08750000000000002,53.7,Medium
EMP00038,Operations,Process Lead,49,3.2,741000.0,No,1,1.8,2.8,3.0,Active,0.0,0.8,0.016666666666666666,0.34782608695652173,0.55,0.6,34.5,Low
EMP00354,Operations,Ops Manager,35,3.5,777000.0,Yes,57,3.1,2.8,2.4,Active,1.0,0.475,0.95,0.24154589371980673,0.55,0.5625,68.0,High
EMP01118,HR,HR Manager,42,8.0,834000.0,Yes,32,2.3,1.4,3.0,Active,1.0,0.675,0.5333333333333333,0.06488549618320616,0.9,0.0,64.4,Medium
EMP00237,Operations,Ops Manager,36,0.8,569000.0,No,20,4.3,3.5,3.4,Active,0.0,0.17500000000000004,0.3333333333333333,0.9710144927536232,0.375,0.9,33.0,Low
EMP00500,Operations,Ops Analyst,48,4.5,844000.0,No,21,2.7,4.6,2.2,Active,0.0,0.575,0.35,0.1159420289855072,0.10000000000000009,0.4375,24.8,Low
EMP00554,Customer Support,Support Lead,32,4.0,578000.0,Yes,23,4.8,3.0,2.8,Active,1.0,0.050000000000000044,0.38333333333333336,0.47164948453608246,0.5,0.5,50.9,Medium
EMP00056,HR,Recruiter,36,1.9,566000.0,No,14,4.2,4.4,3.5,Active,0.0,0.19999999999999996,0.23333333333333334,0.8854961832061069,0.1499999999999999,0.7625,27.3,Low
EMP00303,Operations,Ops Analyst,37,3.1,750000.0,Yes,10,2.5,1.2,3.4,Active,1.0,0.625,0.16666666666666666,0.3115942028985508,0.95,0.6125,65.1,High
EMP00287,Sales,Sales Executive,32,2.6,756000.0,No,46,3.2,1.7,3.5,Active,0.0,0.44999999999999996,0.7666666666666667,0.5772058823529411,0.825,0.675,45.1,Medium
EMP00994,Sales,Sales Executive,51,3.8,889000.0,No,12,3.3,3.8,2.8,Active,0.0,0.42500000000000004,0.2,0.18382352941176472,0.30000000000000004,0.525,22.7,Low
EMP00220,Engineering,Engineering Manager,35,4.7,1144000.0,No,38,3.4,3.2,3.4,Resigned,0.0,0.4,0.6333333333333333,0.4675324675324676,0.44999999999999996,0.4125,34.2,Low
EMP00665,Engineering,Engineering Manager,43,6.2,1274000.0,No,11,2.2,3.2,2.5,Active,0.0,0.7,0.18333333333333332,0.2597402597402597,0.44999999999999996,0.22499999999999998,30.1,Low
EMP00388,Customer Support,Support Associate,43,10.6,847000.0,No,44,4.1,3.8,2.8,Active,0.0,0.2250000000000001,0.7333333333333333,0.0,0.30000000000000004,0.0,20.7,Low
EMP00771,Engineering,Senior Engineer,29,5.5,1366000.0,No,48,2.9,2.6,3.4,Active,0.0,0.525,0.8,0.11255411255411252,0.6,0.3125,36.1,Low
EMP00391,Finance,Finance Manager,47,0.3,840000.0,No,30,3.1,3.3,4.0,Active,0.0,0.475,0.5,0.634375,0.42500000000000004,0.9625,39.2,Low
EMP00353,Operations,Ops Manager,25,9.5,983000.0,Yes,54,4.0,2.9,3.5,Active,1.0,0.25,0.9,0.019323671497584516,0.525,0.0,55.0,Medium
EMP00194,HR,HR Generalist,41,1.4,642000.0,Yes,33,3.4,2.2,3.1,Active,1.0,0.4,0.55,0.5954198473282443,0.7,0.825,68.1,High
EMP00236,HR,HR Generalist,46,6.9,677000.0,No,44,3.2,2.2,3.0,Active,0.0,0.44999999999999996,0.7333333333333333,0.42366412213740456,0.7,0.13749999999999996,37.7,Low
EMP01032,Finance,Finance Manager,29,0.8,726000.0,No,34,3.0,2.9,4.4,Active,0.0,0.5,0.5666666666666667,0.959375,0.525,0.9,46.2,Medium
EMP00481,Engineering,Software Engineer,31,2.0,939000.0,No,36,4.9,3.6,2.8,Resigned,0.0,0.02499999999999991,0.6,0.9285714285714286,0.35,0.75,31.9,Low
EMP00568,Sales,Sales Executive,26,3.0,734000.0,No,56,3.3,2.3,3.1,Resigned,0.0,0.42500000000000004,0.9333333333333333,0.6525735294117647,0.675,0.625,46.1,Medium
EMP00117,HR,HR Manager,29,2.8,688000.0,Yes,49,4.5,3.1,3.7,Resigned,1.0,0.125,0.8166666666666667,0.3740458015267175,0.475,0.65,58.9,Medium
EMP00982,HR,HR Manager,47,2.0,646000.0,No,31,4.1,4.5,4.5,Active,0.0,0.2250000000000001,0.5166666666666667,0.5763358778625954,0.125,0.75,27.7,Low
EMP00654,Engineering,Senior Engineer,21,1.1,1034000.0,No,56,3.2,2.5,2.8,Active,0.0,0.44999999999999996,0.9333333333333333,0.7813852813852814,0.625,0.8625,49.3,Medium
EMP01011,Finance,Financial Analyst,39,2.9,1004000.0,Yes,18,2.9,3.0,4.5,Resigned,1.0,0.525,0.3,0.1875,0.5,0.6375,57.8,Medium
EMP01129,Finance,Financial Analyst,40,1.7,899000.0,No,10,2.7,2.6,3.1,Active,0.0,0.575,0.16666666666666666,0.415625,0.6,0.7875,34.2,Low
EMP00802,Engineering,Engineering Manager,22,4.7,1344000.0,No,54,3.6,2.0,2.8,Active,0.0,0.35,0.9,0.1428571428571429,0.75,0.4125,36.3,Low
EMP00814,Operations,Process Lead,38,1.6,581000.0,Yes,56,3.8,2.7,3.2,Active,1.0,0.30000000000000004,0.9333333333333333,0.9541062801932367,0.575,0.8,75.2,High
EMP00121,Operations,Ops Manager,45,6.4,811000.0,No,24,3.5,3.5,2.6,Resigned,0.0,0.375,0.4,0.17874396135265702,0.375,0.19999999999999996,23.6,Low
EMP00857,Finance,Financial Analyst,29,3.2,876000.0,Yes,6,3.1,2.8,2.4,Active,1.0,0.475,0.1,0.534375,0.55,0.6,58.7,Medium
EMP01041,Sales,Sales Manager,21,2.1,812000.0,No,11,3.4,4.0,2.1,Active,0.0,0.4,0.18333333333333332,0.375,0.25,0.7375,25.2,Low
EMP01154,Sales,Sales Manager,43,2.1,809000.0,No,57,3.8,3.5,2.0,Active,0.0,0.30000000000000004,0.95,0.3841911764705882,0.375,0.7375,36.7,Low
EMP00063,Operations,Ops Manager,29,3.7,733000.0,Yes,44,2.5,3.1,3.4,Active,1.0,0.625,0.7333333333333333,0.3719806763285024,0.475,0.5375,68.9,High
EMP00697,HR,HR Generalist,39,1.8,590000.0,No,40,2.4,1.1,3.0,Active,0.0,0.65,0.6666666666666666,0.7862595419847328,0.975,0.775,53.6,Medium
EMP00454,Sales,Sales Executive,38,4.2,768000.0,No,34,4.7,3.3,3.1,Active,0.0,0.07499999999999996,0.5666666666666667,0.5238970588235294,0.42500000000000004,0.475,26.2,Low
EMP00516,Sales,Account Manager,40,1.2,774000.0,Yes,59,3.2,2.7,2.3,Active,1.0,0.44999999999999996,0.9833333333333333,0.5,0.575,0.85,73.5,High
EMP00571,Engineering,Senior Engineer,36,0.2,873000.0,No,9,2.2,4.7,3.8,Active,0.0,0.7,0.15,0.9805194805194806,0.07499999999999996,0.975,39.7,Low
EMP00224,Customer Support,Support Manager,34,3.0,634000.0,No,16,4.0,2.5,3.5,Active,0.0,0.25,0.26666666666666666,0.2680412371134021,0.625,0.625,25.3,Low
EMP00614,Customer Support,Support Manager,44,2.3,520000.0,No,52,3.9,2.4,1.9,Active,0.0,0.275,0.8666666666666667,0.7654639175257731,0.65,0.7125,43.3,Low
EMP00222,Operations,Ops Manager,31,7.1,955000.0,No,12,3.2,2.2,3.2,Active,0.0,0.44999999999999996,0.2,0.033816425120772986,0.7,0.11250000000000004,23.5,Low
EMP00704,Customer Support,Support Lead,37,0.7,515000.0,No,6,4.8,2.2,2.0,Active,0.0,0.050000000000000044,0.1,0.7835051546391752,0.7,0.9125,27.6,Low
EMP00831,Finance,Finance Manager,24,1.7,919000.0,No,46,3.3,3.7,2.4,Active,0.0,0.42500000000000004,0.7666666666666667,0.36875,0.32499999999999996,0.7875,36.3,Low
EMP00466,Finance,Financial Analyst,36,6.7,963000.0,Yes,18,3.2,2.5,3.4,Active,1.0,0.44999999999999996,0.3,0.25625,0.625,0.16249999999999998,55.7,Medium
EMP00053,HR,HR Generalist,46,3.4,583000.0,No,9,3.4,1.0,3.3,Active,0.0,0.4,0.15,0.83206106870229,1.0,0.575,39.1,Low
EMP01116,Sales,Sales Manager,30,4.9,945000.0,Yes,31,3.2,3.7,2.2,Active,1.0,0.44999999999999996,0.5166666666666667,0.08088235294117652,0.32499999999999996,0.38749999999999996,54.4,Medium
EMP00486,Engineering,Software Engineer,44,0.5,942000.0,No,35,4.3,2.8,2.4,Active,0.0,0.17500000000000004,0.5833333333333334,0.922077922077922,0.55,0.9375,38.7,Low
EMP01163,HR,Recruiter,21,0.2,558000.0,Yes,33,1.9,3.7,3.0,Active,1.0,0.775,0.55,0.9083969465648855,0.32499999999999996,0.975,77.9,High
EMP00965,Customer Support,Support Associate,35,2.5,488000.0,No,22,3.2,3.8,3.8,Active,0.0,0.44999999999999996,0.36666666666666664,0.904639175257732,0.30000000000000004,0.6875,37.1,Low
EMP00156,Finance,Financial Analyst,36,3.1,942000.0,No,57,2.2,3.1,2.7,Active,0.0,0.7,0.95,0.30000000000000004,0.475,0.6125,45.6,Medium
EMP00963,Sales,Sales Executive,43,1.4,809000.0,No,7,3.4,3.1,3.0,Active,0.0,0.4,0.11666666666666667,0.3841911764705882,0.475,0.825,27.5,Low
EMP00601,Operations,Process Lead,45,3.3,629000.0,No,43,1.6,2.1,2.8,Active,0.0,0.85,0.7166666666666667,0.8115942028985508,0.725,0.5875,55.5,Medium
EMP00921,Sales,Sales Executive,47,1.6,693000.0,No,20,2.7,3.4,3.0,Active,0.0,0.575,0.3333333333333333,0.7757352941176471,0.4,0.8,39.6,Low
EMP00249,Engineering,Engineering Manager,23,4.6,1118000.0,No,28,2.5,4.8,4.3,Resigned,0.0,0.625,0.4666666666666667,0.5346320346320346,0.050000000000000044,0.42500000000000004,33.1,Low
EMP00442,Sales,Sales Manager,35,1.8,711000.0,No,39,3.4,4.4,2.2,Resigned,0.0,0.4,0.65,0.7205882352941176,0.1499999999999999,0.775,36.5,Low
EMP01106,HR,HR Manager,27,2.3,556000.0,Yes,40,2.9,3.9,3.4,Resigned,1.0,0.525,0.6666666666666666,0.916030534351145,0.275,0.7125,71.7,High
EMP01119,Engineering,Engineering Manager,38,2.3,984000.0,No,46,5.0,4.8,2.3,Active,0.0,0.0,0.7666666666666667,0.8787878787878788,0.050000000000000044,0.7125,29.4,Low
EMP00543,HR,HR Manager,32,3.3,728000.0,No,58,4.7,3.8,2.6,Active,0.0,0.07499999999999996,0.9666666666666667,0.2442748091603053,0.30000000000000004,0.5875,27.8,Low
EMP00702,Engineering,Software Engineer,30,3.4,1230000.0,No,23,1.1,3.2,3.9,Active,0.0,0.975,0.38333333333333336,0.3225108225108225,0.44999999999999996,0.575,42.9,Low
EMP00118,Finance,Accountant,52,11.6,1297000.0,No,6,3.3,3.2,3.6,Active,0.0,0.42500000000000004,0.1,0.0,0.44999999999999996,0.0,17.2,Low
EMP00758,Customer Support,Support Manager,42,6.2,718000.0,Yes,21,2.8,3.1,2.0,Active,1.0,0.55,0.35,0.0670103092783505,0.475,0.22499999999999998,54.8,Medium
EMP00629,Operations,Ops Analyst,35,4.5,690000.0,Yes,13,4.3,3.1,2.0,Active,1.0,0.17500000000000004,0.21666666666666667,0.5869565217391304,0.475,0.4375,52.2,Medium
EMP01182,Sales,Sales Manager,50,2.2,638000.0,No,2,3.4,2.2,3.3,Active,0.0,0.4,0.03333333333333333,0.9375,0.7,0.725,36.0,Low
EMP00967,Customer Support,Support Lead,28,2.4,597000.0,Yes,5,3.3,3.0,4.2,Active,1.0,0.42500000000000004,0.08333333333333333,0.4149484536082474,0.5,0.7,55.5,Medium
EMP00292,Sales,Account Manager,49,3.4,807000.0,No,36,3.5,3.8,3.0,Active,0.0,0.375,0.6,0.3933823529411765,0.30000000000000004,0.575,31.2,Low
EMP01063,Engineering,Engineering Manager,41,1.2,1063000.0,Yes,41,4.6,3.3,3.1,Resigned,1.0,0.10000000000000009,0.6833333333333333,0.699134199134199,0.42500000000000004,0.85,61.3,Medium
EMP00382,Customer Support,Support Manager,37,1.4,534000.0,No,12,3.1,2.4,4.1,Resigned,0.0,0.475,0.2,0.6752577319587629,0.65,0.825,36.8,Low
EMP00908,Sales,Sales Executive,25,7.3,851000.0,No,23,2.1,3.2,3.5,Active,0.0,0.725,0.38333333333333336,0.27941176470588236,0.44999999999999996,0.08750000000000002,33.4,Low
EMP00954,Sales,Sales Manager,30,2.1,681000.0,No,59,3.9,3.7,2.5,Active,0.0,0.275,0.9833333333333333,0.8051470588235294,0.32499999999999996,0.7375,41.9,Low
EMP00201,HR,HR Manager,37,1.6,652000.0,No,19,2.1,3.1,3.3,Resigned,0.0,0.725,0.31666666666666665,0.5343511450381679,0.475,0.8,40.4,Low
EMP00597,Finance,Financial Analyst,26,7.6,1249000.0,Yes,51,3.9,1.2,1.4,Active,1.0,0.275,0.85,0.018750000000000044,0.95,0.050000000000000044,60.2,Medium
EMP01026,Engineering,Engineering Manager,23,3.6,1041000.0,No,40,3.5,4.9,2.8,Active,0.0,0.375,0.6666666666666666,0.7445887445887446,0.02499999999999991,0.55,33.7,Low
EMP01160,HR,Recruiter,37,4.5,771000.0,No,43,3.2,2.6,3.9,Active,0.0,0.44999999999999996,0.7166666666666667,0.14503816793893132,0.6,0.4375,34.1,Low
EMP00900,Operations,Process Lead,27,2.9,644000.0,No,10,2.6,4.5,2.8,Active,0.0,0.6,0.16666666666666666,0.7584541062801933,0.125,0.6375,33.0,Low
EMP00506,HR,HR Manager,26,6.2,655000.0,Yes,14,3.8,3.1,4.7,Active,1.0,0.30000000000000004,0.23333333333333334,0.5190839694656488,0.475,0.22499999999999998,53.3,Medium
EMP00349,Operations,Ops Manager,46,3.8,749000.0,No,47,3.5,3.0,4.4,Active,0.0,0.375,0.7833333333333333,0.3188405797101449,0.5,0.525,35.1,Low
EMP00969,Operations,Ops Manager,24,3.2,661000.0,No,26,4.4,3.0,3.2,Active,0.0,0.1499999999999999,0.43333333333333335,0.7053140096618358,0.5,0.6,30.0,Low
EMP00341,Sales,Sales Executive,38,6.0,1015000.0,No,37,3.9,3.1,3.4,Active,0.0,0.275,0.6166666666666667,0.02941176470588236,0.475,0.25,24.1,Low
EMP00616,Finance,Accountant,37,0.6,735000.0,No,35,4.2,2.6,3.4,Active,0.0,0.19999999999999996,0.5833333333333334,0.9125,0.6,0.925,39.7,Low
EMP00155,Sales,Sales Manager,27,0.4,608000.0,No,40,3.5,3.4,3.3,Active,0.0,0.375,0.6666666666666666,0.9889705882352942,0.4,0.95,44.0,Low
EMP01127,Operations,Ops Analyst,32,1.6,583000.0,Yes,48,2.5,5.0,3.1,Resigned,1.0,0.625,0.8,0.9371980676328502,0.0,0.8,73.7,High
EMP00799,Finance,Finance Manager,29,2.4,819000.0,No,7,3.8,4.0,3.2,Active,0.0,0.30000000000000004,0.11666666666666667,0.684375,0.25,0.7,25.8,Low
EMP00078,Finance,Financial Analyst,46,0.7,733000.0,No,18,3.2,3.8,3.9,Active,0.0,0.44999999999999996,0.3,0.93125,0.30000000000000004,0.9125,37.7,Low
EMP00288,Engineering,Senior Engineer,56,8.0,1578000.0,No,43,3.3,3.2,3.6,Active,0.0,0.42500000000000004,0.7166666666666667,0.02164502164502169,0.44999999999999996,0.0,27.4,Low
EMP00323,Engineering,Software Engineer,42,4.7,1157000.0,Yes,12,4.7,2.4,4.2,Active,1.0,0.07499999999999996,0.2,0.4502164502164502,0.65,0.4125,49.6,Medium
EMP00861,HR,Recruiter,29,6.0,834000.0,No,29,3.1,3.2,3.3,Active,0.0,0.475,0.48333333333333334,0.06488549618320616,0.44999999999999996,0.25,26.9,Low
EMP00901,Operations,Ops Manager,30,3.5,621000.0,No,49,4.4,3.4,2.4,Active,0.0,0.1499999999999999,0.8166666666666667,0.8478260869565217,0.4,0.5625,36.7,Low
EMP00834,Finance,Financial Analyst,38,3.2,881000.0,No,42,3.9,4.1,4.5,Active,0.0,0.275,0.7,0.50625,0.2250000000000001,0.6,31.2,Low
EMP00083,HR,HR Generalist,42,5.0,733000.0,No,42,4.6,3.8,3.3,Active,0.0,0.10000000000000009,0.7,0.2290076335877863,0.30000000000000004,0.375,22.7,Low
EMP00830,Engineering,Engineering Manager,40,0.9,1066000.0,Yes,53,3.1,2.1,3.3,Resigned,1.0,0.475,0.8833333333333333,0.6818181818181819,0.725,0.8875,77.1,High
EMP00465,Operations,Ops Analyst,27,1.1,730000.0,No,21,4.3,4.3,2.8,Active,0.0,0.17500000000000004,0.35,0.3816425120772947,0.17500000000000004,0.8625,22.4,Low
EMP00884,Operations,Ops Analyst,32,2.7,621000.0,No,53,2.9,4.1,4.0,Active,0.0,0.525,0.8833333333333333,0.8478260869565217,0.2250000000000001,0.6625,45.3,Medium
EMP00793,Engineering,Engineering Manager,21,1.2,1025000.0,Yes,28,3.4,2.5,3.2,Active,1.0,0.4,0.4666666666666667,0.8138528138528138,0.625,0.85,69.1,High
EMP01194,Customer Support,Support Lead,35,1.2,456000.0,No,35,1.6,2.7,4.0,Active,0.0,0.85,0.5833333333333334,0.9896907216494846,0.575,0.85,55.6,Medium
EMP00833,Engineering,Engineering Manager,51,10.4,1694000.0,No,52,1.7,2.1,4.2,Resigned,0.0,0.825,0.8666666666666667,0.0,0.725,0.0,42.4,Low
EMP00334,Customer Support,Support Associate,35,1.3,528000.0,Yes,1,4.2,2.5,2.5,Active,1.0,0.19999999999999996,0.016666666666666666,0.7061855670103092,0.625,0.8375,55.5,Medium
EMP00011,Engineering,Senior Engineer,42,3.7,1141000.0,No,47,1.2,3.4,3.5,Active,0.0,0.95,0.7833333333333333,0.4783549783549783,0.4,0.5375,50.1,Medium
EMP00739,Engineering,Senior Engineer,43,3.5,1190000.0,No,48,3.2,1.2,3.8,Active,0.0,0.44999999999999996,0.8,0.38961038961038963,0.95,0.5625,43.8,Low
EMP00471,Engineering,Software Engineer,42,1.1,1013000.0,Yes,39,2.4,2.1,3.6,Resigned,1.0,0.65,0.65,0.8506493506493507,0.725,0.8625,79.8,High
EMP00033,Engineering,Software Engineer,34,4.8,1260000.0,Yes,18,4.8,3.1,2.4,Resigned,1.0,0.050000000000000044,0.3,0.2857142857142857,0.475,0.4,46.1,Medium
EMP00819,Finance,Finance Manager,27,0.7,759000.0,No,47,3.8,2.2,4.0,Active,0.0,0.30000000000000004,0.7833333333333333,0.88125,0.7,0.9125,45.9,Medium
EMP00414,Customer Support,Support Manager,42,6.1,617000.0,No,35,2.1,5.0,2.6,Active,0.0,0.725,0.5833333333333334,0.31443298969072164,0.0,0.23750000000000004,32.6,Low
EMP00581,Operations,Process Lead,59,6.2,716000.0,No,20,2.9,3.2,3.6,Resigned,0.0,0.525,0.3333333333333333,0.46376811594202894,0.44999999999999996,0.22499999999999998,31.2,Low
EMP00383,HR,HR Manager,32,0.6,573000.0,No,45,3.9,2.6,2.9,Resigned,0.0,0.275,0.75,0.8549618320610687,0.6,0.925,43.3,Low
EMP00864,Operations,Process Lead,21,4.7,816000.0,No,34,2.4,3.7,3.2,Resigned,0.0,0.65,0.5666666666666667,0.17391304347826086,0.32499999999999996,0.4125,33.5,Low
EMP00797,Sales,Sales Executive,39,3.1,816000.0,No,39,3.5,2.8,2.6,Active,0.0,0.375,0.65,0.3621323529411765,0.55,0.6125,34.7,Low
EMP01156,Sales,Account Manager,40,1.5,754000.0,No,4,3.5,4.2,3.3,Active,0.0,0.375,0.06666666666666667,0.5827205882352942,0.19999999999999996,0.8125,25.5,Low
EMP00878,Engineering,Software Engineer,37,8.3,1264000.0,No,2,2.7,2.9,3.8,Active,0.0,0.575,0.03333333333333333,0.2770562770562771,0.525,0.0,24.5,Low
EMP01191,Operations,Ops Analyst,36,0.9,582000.0,No,21,5.0,3.4,3.2,Active,0.0,0.0,0.35,0.9444444444444444,0.4,0.8875,28.9,Low
EMP00379,Engineering,Senior Engineer,26,6.5,1456000.0,Yes,14,3.6,1.3,4.2,Resigned,1.0,0.35,0.23333333333333334,0.07359307359307354,0.925,0.1875,53.4,Medium
EMP00090,Operations,Ops Manager,23,0.3,606000.0,Yes,51,2.8,4.1,2.9,Active,1.0,0.55,0.85,0.8888888888888888,0.2250000000000001,0.9625,75.7,High
EMP00829,Customer Support,Support Manager,37,2.3,489000.0,Yes,30,3.2,2.2,4.5,Active,1.0,0.44999999999999996,0.5,0.8943298969072165,0.7,0.7125,72.0,High
EMP00602,HR,HR Manager,27,1.5,578000.0,Yes,26,3.0,2.4,2.4,Active,1.0,0.5,0.43333333333333335,0.8396946564885497,0.65,0.8125,71.4,High
EMP00214,HR,Recruiter,25,2.6,710000.0,No,46,2.9,4.5,3.7,Active,0.0,0.525,0.7666666666666667,0.3129770992366412,0.125,0.675,34.8,Low
EMP00333,Finance,Finance Manager,29,3.2,833000.0,Yes,46,2.7,3.2,3.2,Active,1.0,0.575,0.7666666666666667,0.65625,0.44999999999999996,0.6,72.3,High
EMP00134,Engineering,Software Engineer,34,2.0,1024000.0,No,51,2.5,3.3,2.9,Active,0.0,0.625,0.85,0.8181818181818181,0.42500000000000004,0.75,49.7,Medium
EMP00347,Customer Support,Support Associate,37,4.8,633000.0,No,39,2.3,3.8,4.0,Active,0.0,0.675,0.65,0.2731958762886598,0.30000000000000004,0.4,36.4,Low
EMP00899,Sales,Account Manager,30,3.9,838000.0,No,2,3.1,3.0,2.2,Active,0.0,0.475,0.03333333333333333,0.3161764705882353,0.5,0.5125,25.4,Low
EMP00008,HR,HR Manager,29,2.3,568000.0,No,53,2.9,2.9,3.6,Active,0.0,0.525,0.8833333333333333,0.8740458015267176,0.525,0.7125,49.5,Medium
EMP00882,Finance,Finance Manager,28,5.5,1035000.0,No,55,3.2,3.4,4.2,Active,0.0,0.44999999999999996,0.9166666666666666,0.13749999999999996,0.4,0.3125,34.1,Low
EMP00321,Customer Support,Support Lead,45,6.4,698000.0,Yes,2,3.3,2.6,2.8,Active,1.0,0.42500000000000004,0.03333333333333333,0.09793814432989689,0.6,0.19999999999999996,48.5,Medium
EMP01066,Customer Support,Support Manager,60,0.9,525000.0,No,20,3.2,3.0,2.8,Resigned,0.0,0.44999999999999996,0.3333333333333333,0.7371134020618557,0.5,0.8875,37.8,Low
EMP00188,Sales,Sales Executive,34,2.8,850000.0,Yes,2,3.0,2.2,3.2,Active,1.0,0.5,0.03333333333333333,0.28308823529411764,0.7,0.65,56.8,Medium
EMP00635,Sales,Sales Executive,21,2.0,752000.0,Yes,10,3.3,3.4,3.2,Resigned,1.0,0.42500000000000004,0.16666666666666666,0.5900735294117647,0.4,0.75,58.4,Medium
EMP00553,Sales,Sales Manager,21,1.9,649000.0,No,59,2.3,3.7,4.1,Active,0.0,0.675,0.9833333333333333,0.9172794117647058,0.32499999999999996,0.7625,53.3,Medium
EMP00305,Customer Support,Support Associate,29,0.7,504000.0,Yes,12,2.9,1.3,3.9,Resigned,1.0,0.525,0.2,0.8298969072164948,0.925,0.9125,72.0,High
EMP00032,Customer Support,Support Lead,40,5.2,639000.0,No,12,2.0,5.0,2.3,Active,0.0,0.75,0.2,0.25257731958762886,0.0,0.35,26.8,Low
